id_audio;palabra;origen;sexo;mfcc_1;mfcc_2;mfcc_3;mfcc_4;mfcc_5;mfcc_6;mfcc_7;mfcc_8;mfcc_9;mfcc_10;mfcc_11;mfcc_12;mfcc_13;mfcc_14;mfcc_15;mfcc_16;mfcc_17;mfcc_18;mfcc_19;mfcc_20;delta_1;delta_2;delta_3;delta_4;delta_5;delta_6;delta_7;delta_8;delta_9;delta_10;delta_11;delta_12;delta_13;delta_14;delta_15;delta_16;delta_17;delta_18;delta_19;delta_20;delta2_1;delta2_2;delta2_3;delta2_4;delta2_5;delta2_6;delta2_7;delta2_8;delta2_9;delta2_10;delta2_11;delta2_12;delta2_13;delta2_14;delta2_15;delta2_16;delta2_17;delta2_18;delta2_19;delta2_20
autobus/autobus_emivallr_h_esp.mp3;autobus;España;Hombre;0.045410758157986605;0.6750286561681477;0.8842088414609038;0.6563639034218864;-2.6723436063451342;-2.0228049803095174;1.6483335586594225;-0.8838804307516794;-0.8905697352683832;0.37394670133770397;0.32822671252246144;-2.773285723254433;-0.6357686837915374;0.5006644893558676;-0.37083336107144477;-0.2557773146317184;-0.9878542877166602;-0.46145803031179033;1.2044846176642099;-1.0499853343032335;-0.340249235323149;-1.6057572134188884;1.488069294492163;2.0077689461406947;2.220329731850081;-1.059518435330187;-1.3901407121745268;-1.3015071376710672;1.1974916129297088;0.6798886058600693;-1.7697335420321003;-1.7142110528264554;-2.134359702275393;2.164561730219264;0.8147857764322297;1.2382925373686147;0.29388408344944794;0.140817360497785;0.25175231711957247;0.18991185633747792;1.8861432975126906;-1.4331619258584694;-2.305962730455605;-0.31421057120877677;1.1383347545753173;0.06346860505207873;-0.3408626929796044;1.0001949894955577;-1.5151018676162904;-0.4100831605964565;1.0120206333715427;2.8586304834689678;0.6320181210903308;-0.07220181248153372;-0.020692084121689342;-0.575873932866026;-1.532730108908784;1.453295743205773;1.719632395611713;-0.41290546166062836
autobus/autobus_emivallr_h_esp.mp3;autobus;España;Hombre;0.045410758157986605;0.6750286561681477;0.8842088414609038;0.6563639034218864;-2.6723436063451342;-2.0228049803095174;1.6483335586594225;-0.8838804307516794;-0.8905697352683832;0.37394670133770397;0.32822671252246144;-2.773285723254433;-0.6357686837915374;0.5006644893558676;-0.37083336107144477;-0.2557773146317184;-0.9878542877166602;-0.46145803031179033;1.2044846176642099;-1.0499853343032335;-0.340249235323149;-1.6057572134188884;1.488069294492163;2.0077689461406947;2.220329731850081;-1.059518435330187;-1.3901407121745268;-1.3015071376710672;1.1974916129297088;0.6798886058600693;-1.7697335420321003;-1.7142110528264554;-2.134359702275393;2.164561730219264;0.8147857764322297;1.2382925373686147;0.29388408344944794;0.140817360497785;0.25175231711957247;0.18991185633747792;1.8861432975126906;-1.4331619258584694;-2.305962730455605;-0.31421057120877677;1.1383347545753173;0.06346860505207873;-0.3408626929796044;1.0001949894955577;-1.5151018676162904;-0.4100831605964565;1.0120206333715427;2.8586304834689678;0.6320181210903308;-0.07220181248153372;-0.020692084121689342;-0.575873932866026;-1.532730108908784;1.453295743205773;1.719632395611713;-0.41290546166062836
barco/barco_arvalosp1_h_col.mp3;barco;España;Hombre;-0.8251451216582584;1.2389941488265752;0.1432363215460504;-0.9272435685903962;-1.877586954211343;-0.07084557988795863;-0.00835078484062605;-1.1777603489585782;-1.708309677987496;0.08548860883790449;-0.3175013397078689;-0.6991757486311452;-1.413450666121132;0.4127646185975823;0.13353670997900746;-2.2268809163727594;0.7394611176732695;-2.5495320596139366;-0.011447695800262852;-0.8206753164936157;0.7219549182765117;0.02669179385026558;0.048798646407114184;-0.29821373294712633;-0.9100114631215261;-1.110174288716662;-1.6829299256432952;-0.39369854118370595;-0.03784962891695626;-0.7184857073787535;-0.5182497763819072;-1.088982118506542;0.37279170788867133;0.7653661977748879;0.38301693351185134;0.1066939953675169;-0.15794243904384783;0.43507562419067725;-0.4549435731304243;0.46418860437822307;-0.004123325070923232;-0.09234952720060109;0.17021583758499123;0.6223916882191164;2.2082315801968657;-0.3745893250939529;-1.453355251745448;0.35286405593745523;1.318292433638986;-0.11315584516387327;-0.6771155957560998;0.4333279737261831;2.119592367289539;-1.338868540641037;-0.6716922365360929;-0.07307878310276712;-1.4626425860871197;0.7490174940986587;-0.9196408400304027;0.5005176282872186
barco/barco_arvalosp1_h_col.mp3;barco;España;Hombre;-0.8251451216582584;1.2389941488265752;0.1432363215460504;-0.9272435685903962;-1.877586954211343;-0.07084557988795863;-0.00835078484062605;-1.1777603489585782;-1.708309677987496;0.08548860883790449;-0.3175013397078689;-0.6991757486311452;-1.413450666121132;0.4127646185975823;0.13353670997900746;-2.2268809163727594;0.7394611176732695;-2.5495320596139366;-0.011447695800262852;-0.8206753164936157;0.7219549182765117;0.02669179385026558;0.048798646407114184;-0.29821373294712633;-0.9100114631215261;-1.110174288716662;-1.6829299256432952;-0.39369854118370595;-0.03784962891695626;-0.7184857073787535;-0.5182497763819072;-1.088982118506542;0.37279170788867133;0.7653661977748879;0.38301693351185134;0.1066939953675169;-0.15794243904384783;0.43507562419067725;-0.4549435731304243;0.46418860437822307;-0.004123325070923232;-0.09234952720060109;0.17021583758499123;0.6223916882191164;2.2082315801968657;-0.3745893250939529;-1.453355251745448;0.35286405593745523;1.318292433638986;-0.11315584516387327;-0.6771155957560998;0.4333279737261831;2.119592367289539;-1.338868540641037;-0.6716922365360929;-0.07307878310276712;-1.4626425860871197;0.7490174940986587;-0.9196408400304027;0.5005176282872186
barco/barco_azdriel_h_esp.mp3;barco;España;Hombre;0.6696804528490242;-2.1741575828311204;-1.0072383473852393;-0.12862661202359557;-1.906825104633562;0.4578708188138458;0.43757526721447076;0.22551117561088418;1.4183714679929087;-0.7916533382563444;2.898245554274445;-0.003161071989031999;-0.09247527509276439;1.5749225555245696;-0.475053351845381;1.595230263134467;0.683112935726041;2.143227165265579;0.46039152917207926;2.4430576434671294;-2.9887663393527633;0.310281904217534;1.7550881093034265;0.6978257608214768;-0.6420244299272072;0.9093470194820473;1.923489438722038;1.5730500398973484;1.515796434736913;-3.1656028599685553;0.6829355180454946;-2.0855817213147763;2.996332006983049;2.8552867429561632;-0.30326462242383456;3.325659552647139;-2.040781364220025;1.482899401720584;-0.7641903913397653;1.834345933770593;1.0064673956408996;1.0467436833869521;0.49585424018393814;2.009078415847051;-2.917039645061957;-1.4790764751244403;0.11339502002562082;0.07647286947904851;-0.11888370767396118;0.04449888918050117;0.22951912124676097;0.6612221676791702;0.59461007589809;-0.3368560928959746;0.5877323586889497;0.45253075768077117;1.1250847728674898;0.858570885680232;-0.31847627077751295;-1.436622154305348
barco/barco_azdriel_h_esp.mp3;barco;España;Hombre;0.6696804528490242;-2.1741575828311204;-1.0072383473852393;-0.12862661202359557;-1.906825104633562;0.4578708188138458;0.43757526721447076;0.22551117561088418;1.4183714679929087;-0.7916533382563444;2.898245554274445;-0.003161071989031999;-0.09247527509276439;1.5749225555245696;-0.475053351845381;1.595230263134467;0.683112935726041;2.143227165265579;0.46039152917207926;2.4430576434671294;-2.9887663393527633;0.310281904217534;1.7550881093034265;0.6978257608214768;-0.6420244299272072;0.9093470194820473;1.923489438722038;1.5730500398973484;1.515796434736913;-3.1656028599685553;0.6829355180454946;-2.0855817213147763;2.996332006983049;2.8552867429561632;-0.30326462242383456;3.325659552647139;-2.040781364220025;1.482899401720584;-0.7641903913397653;1.834345933770593;1.0064673956408996;1.0467436833869521;0.49585424018393814;2.009078415847051;-2.917039645061957;-1.4790764751244403;0.11339502002562082;0.07647286947904851;-0.11888370767396118;0.04449888918050117;0.22951912124676097;0.6612221676791702;0.59461007589809;-0.3368560928959746;0.5877323586889497;0.45253075768077117;1.1250847728674898;0.858570885680232;-0.31847627077751295;-1.436622154305348
barco/barco_Barreraivan27_h_col.mp3;barco;España;Hombre;-0.7508282039753132;1.2732291060486343;0.3787283282373597;-1.6541333309662618;0.031105634173503025;0.2631629677771817;0.8951068630445821;-1.2033720870905447;-0.2905618351023143;0.7930693178841176;0.3283033743569782;-0.3051192077106416;-0.6940046330562564;0.19668560773905144;-0.9018906738009826;-0.15424160567933506;-0.6075649109361445;-0.28777656946692676;0.06113170512383838;-0.061883281924795835;-0.2455485278658271;-0.32325031046018393;-0.03522311489521066;1.2303189743064582;0.8364592650674469;0.07242153835306112;-0.5345246580535196;-0.4720477360990257;0.8295223165621579;-0.8494527650718845;-0.31893158144653583;0.07445212971111294;0.08934113654913292;-0.8266574859636729;0.29236333112392343;-0.8209099289519898;0.006841277248906773;0.25378419703321714;0.13885056596053869;0.47508736999363116;-0.24586195761653948;0.3948601718356757;0.2715900775301388;1.9727483211147914;1.7048976196917711;0.2642015701402544;0.08741247719965924;-0.9517885885343189;-0.8762448576057262;-1.795209274885832;0.904182859516026;0.43877959478834944;1.582867722583399;-0.098469621121533;-0.07854273360972913;0.20915043256945937;0.8504519886777355;-0.6767407115738979;0.1173417010119232;-0.7682703540760993
barco/barco_Barreraivan27_h_col.mp3;barco;España;Hombre;-0.7508282039753132;1.2732291060486343;0.3787283282373597;-1.6541333309662618;0.031105634173503025;0.2631629677771817;0.8951068630445821;-1.2033720870905447;-0.2905618351023143;0.7930693178841176;0.3283033743569782;-0.3051192077106416;-0.6940046330562564;0.19668560773905144;-0.9018906738009826;-0.15424160567933506;-0.6075649109361445;-0.28777656946692676;0.06113170512383838;-0.061883281924795835;-0.2455485278658271;-0.32325031046018393;-0.03522311489521066;1.2303189743064582;0.8364592650674469;0.07242153835306112;-0.5345246580535196;-0.4720477360990257;0.8295223165621579;-0.8494527650718845;-0.31893158144653583;0.07445212971111294;0.08934113654913292;-0.8266574859636729;0.29236333112392343;-0.8209099289519898;0.006841277248906773;0.25378419703321714;0.13885056596053869;0.47508736999363116;-0.24586195761653948;0.3948601718356757;0.2715900775301388;1.9727483211147914;1.7048976196917711;0.2642015701402544;0.08741247719965924;-0.9517885885343189;-0.8762448576057262;-1.795209274885832;0.904182859516026;0.43877959478834944;1.582867722583399;-0.098469621121533;-0.07854273360972913;0.20915043256945937;0.8504519886777355;-0.6767407115738979;0.1173417010119232;-0.7682703540760993
barco/barco_fjglez_h_esp.mp3;barco;España;Hombre;-0.6726562555494873;-2.1608924730847034;-3.075713858195372;-2.2208905643366816;-1.5349857399071347;-1.6731368365870927;-2.7729415174775776;-2.3080275810297026;0.6608171068144106;0.35847067370110797;1.9045925791348965;1.0244525797044548;-0.08115601830331581;2.0876562745964358;2.0243418744995796;1.6657312642835445;-0.2550947774293658;2.2175150599757867;0.41051234244170487;-0.20284068650885917;-3.728207426338054;-2.1902269651950523;2.014230807936444;0.6290028617443816;2.994867700894594;0.8730708262821495;-2.0815876158341062;0.9051272695314848;-1.031942294823667;0.9534769970886542;-3.156542340370914;-0.16669871462761382;1.8394810661047585;0.04519771867922685;1.621512921453041;-1.0596463242642076;1.4958186826444866;-4.207707286649992;3.382521902443579;-0.9788388434576666;-5.741763916705286;2.8967825216099055;2.8113004676090894;1.9900563647844878;1.312396237749111;4.972317494109423;3.5985646091268375;1.0057938013072412;0.2650509069644703;0.19751838653833956;1.235962389902584;-0.40795630307857556;2.138412416225112;-2.9341674026236975;-1.223646667718854;-1.0346450120992268;-2.945456903046692;0.030909354983354145;-3.567136396255588;-1.9813937095460743
barco/barco_fjglez_h_esp.mp3;barco;España;Hombre;-0.6726562555494873;-2.1608924730847034;-3.075713858195372;-2.2208905643366816;-1.5349857399071347;-1.6731368365870927;-2.7729415174775776;-2.3080275810297026;0.6608171068144106;0.35847067370110797;1.9045925791348965;1.0244525797044548;-0.08115601830331581;2.0876562745964358;2.0243418744995796;1.6657312642835445;-0.2550947774293658;2.2175150599757867;0.41051234244170487;-0.20284068650885917;-3.728207426338054;-2.1902269651950523;2.014230807936444;0.6290028617443816;2.994867700894594;0.8730708262821495;-2.0815876158341062;0.9051272695314848;-1.031942294823667;0.9534769970886542;-3.156542340370914;-0.16669871462761382;1.8394810661047585;0.04519771867922685;1.621512921453041;-1.0596463242642076;1.4958186826444866;-4.207707286649992;3.382521902443579;-0.9788388434576666;-5.741763916705286;2.8967825216099055;2.8113004676090894;1.9900563647844878;1.312396237749111;4.972317494109423;3.5985646091268375;1.0057938013072412;0.2650509069644703;0.19751838653833956;1.235962389902584;-0.40795630307857556;2.138412416225112;-2.9341674026236975;-1.223646667718854;-1.0346450120992268;-2.945456903046692;0.030909354983354145;-3.567136396255588;-1.9813937095460743
